45.05,356.53,5.04
45.00,357.25,5.31
44.68,358.18,5.25
45.21,358.52,4.87
45.32,359.33,5.20
45.36,360.74,4.60
45.42,361.62,4.76
44.32,362.37,6.13
44.69,363.55,5.75
45.26,364.59,4.82
45.42,365.18,4.60
43.90,365.63,6.08
45.21,366.09,5.04
44.84,365.97,5.31
44.37,364.89,5.80
44.06,363.87,5.86
45.05,362.94,4.71
45.11,361.61,5.25
44.78,360.76,4.71
45.10,360.46,4.32
45.05,360.03,4.54
45.10,359.45,4.87
44.94,358.98,4.76
44.63,358.92,5.31
45.21,358.69,4.60
44.58,357.70,5.36
44.62,356.57,4.27
45.21,355.19,4.82
45.16,353.65,4.82
45.42,353.08,5.04
44.16,353.48,5.75
45.15,354.25,4.54
44.73,355.16,5.09
45.00,356.23,5.04
45.16,357.65,5.15
44.78,358.83,4.43
45.47,358.99,4.54
44.79,358.88,5.20
45.15,358.47,4.43
44.42,357.27,5.47
45.31,356.58,4.76
45.53,357.15,5.04
44.95,358.41,5.09
44.79,359.97,5.04
44.53,361.54,5.42
45.26,362.90,4.82
45.05,363.38,4.71
45.15,362.31,4.65
44.94,360.51,4.32
45.31,358.32,4.21
45.15,355.82,4.27
44.95,354.39,5.36
45.15,354.40,4.54
44.63,355.07,5.36
44.06,355.85,5.86
45.26,356.54,4.49
44.53,357.31,5.36
45.05,357.73,4.54
44.73,357.14,4.76
45.26,356.39,4.71
44.62,355.61,4.60
45.00,354.36,5.25
44.16,354.04,5.80
44.06,354.49,5.86
44.32,354.45,5.86
44.89,354.54,4.43
44.74,355.11,5.36
44.94,356.07,4.87
44.95,357.63,5.09
45.21,359.30,5.09
43.95,360.53,6.02
44.99,360.89,4.71
44.21,360.05,5.75
44.63,358.80,5.53
44.99,357.47,4.43
44.15,355.62,4.87
45.00,354.00,5.09
44.53,353.38,5.42
44.68,353.76,5.15
44.21,354.88,5.75
45.00,356.28,5.04
44.48,357.73,5.58
45.37,358.69,4.65
44.32,358.64,5.69
44.32,358.40,5.86
44.52,357.95,5.09
44.27,356.74,5.69
45.00,355.87,4.76
45.16,356.14,5.04
44.90,357.21,5.31
44.78,358.42,4.65
43.79,359.04,5.91
44.68,358.92,5.31
44.79,358.08,5.20
44.95,356.99,5.31
44.89,356.70,5.15
43.95,356.63,6.24
44.11,355.90,5.86
44.37,355.47,5.91
45.21,356.03,4.98
44.95,356.89,5.09
44.00,357.42,5.97
44.95,357.53,5.09
44.73,357.50,5.04
44.93,356.94,4.11
45.62,355.23,4.05
44.63,353.36,5.20
44.63,351.67,4.93
43.68,349.66,5.36
44.21,348.24,5.75
44.04,348.02,4.82
44.53,348.47,5.53
44.32,349.45,5.58
45.00,351.03,5.04
44.58,352.96,5.20
43.85,354.45,6.02
44.69,355.04,5.42
44.27,355.48,5.69
44.16,355.36,5.80
43.59,354.29,6.40
44.68,353.78,5.31
44.69,354.50,5.36
44.21,355.80,5.58
44.52,357.24,5.25
44.26,358.58,5.53
44.47,359.62,5.31
43.74,359.83,6.19
44.42,358.89,5.36
44.95,357.50,5.04
43.69,355.72,6.02
44.17,353.70,6.29
44.63,352.81,5.42
43.47,352.87,5.97
44.46,352.85,4.71
43.79,352.80,6.13
45.16,353.13,4.87
44.11,354.01,6.35
44.37,354.92,5.69
44.22,355.11,5.97
44.79,355.08,5.25
43.58,354.93,6.13
44.68,354.12,5.15
45.20,353.19,4.21
44.79,352.11,5.04
43.59,350.85,6.40
43.90,350.42,5.80
43.99,350.67,5.04
44.52,350.59,4.65
45.11,349.75,5.25
44.84,348.71,5.36
44.37,348.75,5.97
43.42,349.42,6.29
44.37,349.51,5.42
44.69,349.65,5.42
44.21,350.11,5.64
43.48,350.36,6.73
44.63,350.83,5.36
44.16,352.01,5.53
44.43,353.65,5.91
44.00,355.29,5.91
44.31,356.36,4.82
43.43,356.68,6.51
43.94,356.06,5.47
44.85,354.62,5.75
43.80,353.66,6.68
44.00,353.20,5.75
44.11,352.46,5.91
43.53,352.25,6.13
43.85,353.02,6.62
44.95,354.46,5.04
44.74,356.39,5.64
44.48,358.50,5.64
44.79,360.48,5.25
43.42,361.47,6.29
44.26,360.70,5.25
43.37,358.90,5.80
44.84,356.43,4.98
44.56,353.20,4.21
43.69,350.43,6.24
44.59,349.32,6.02
44.80,349.79,5.69
45.37,350.98,4.93
44.21,352.26,5.64
43.70,353.62,6.79
44.63,354.69,5.42
44.06,354.92,6.40
44.84,354.87,5.15
44.47,354.30,5.25
44.47,352.51,4.76
44.58,350.66,5.25
44.47,349.80,5.25
44.74,349.94,5.58
44.26,350.77,5.25
44.38,351.80,6.02
43.74,353.02,6.46
44.11,353.72,5.80
45.11,353.24,5.09
44.58,352.66,5.47
45.00,352.21,5.20
43.90,351.38,6.29
43.85,351.06,6.35
44.37,351.92,5.42
44.95,353.66,5.42
44.16,355.75,6.02
