voltage_output,sense,step#, vbatt = 8.36
16	7.66	53001
45.17	35.55	53002
45.12	83.09	53003
45.16	139.38	53004
45.17	196.13	53005
45.06	249.27	53006
45.12	296.39	53007
45.01	335.84	53008
45.11	366.53	53009
45.17	388.53	53010
45.11	403.84	53011
45.22	414.26	53012
45.17	420.68	53013
45.22	424.02	53014
45.27	425.11	53015
44.96	424.68	53016
45.06	422.66	53017
45.22	419.14	53018
45.22	415.59	53019
45.12	412.94	53020
45.12	411.08	53021
45.17	409.24	53022
45.22	406.90	53023
45.17	405.02	53024
45.11	403.59	53025
45.17	401.97	53026
45.17	400.99	53027
45.17	401.10	53028
45.17	401.89	53029
45.11	402.41	53030
45.17	402.04	53031
45.17	401.74	53032
45.22	402.14	53033
45.28	402.94	53034
45.12	403.96	53035
45.17	405.06	53036
45.01	406.11	53037
45.12	406.38	53038
45.01	405.53	53039
45.38	404.63	53040
45.01	404.41	53041
45.12	404.62	53042
45.01	404.44	53043
45.28	403.42	53044
45.17	402.58	53045
45.17	401.87	53046
45.28	400.68	53047
45.17	399.95	53048
45.28	400.18	53049
45.17	401.00	53050
45.12	401.49	53051
45.17	401.06	53052
45.28	400.69	53053
45.12	401.05	53054
45.12	401.84	53055
45.23	402.82	53056
45.23	403.80	53057
45.17	404.69	53058
45.12	404.84	53059
45.23	403.93	53060
45.23	403.05	53061
45.28	402.86	53062
45.17	403.11	53063
45.23	403.00	53064
45.23	402.03	53065
45.17	401.18	53066
45.17	400.46	53067
45.28	399.26	53068
45.17	398.51	53069
45.28	398.73	53070
45.17	399.56	53071
45.28	400.08	53072
45.28	399.71	53073
45.23	399.41	53074
45.28	399.85	53075
45.07	400.77	53076
45.07	401.92	53077
45.07	403.09	53078
45.23	404.15	53079
45.12	404.44	53080
45.33	403.56	53081
45.28	402.61	53082
45.23	402.32	53083
45.12	402.44	53084
45.02	402.19	53085
45.28	401.08	53086
45.23	400.17	53087
45.23	399.47	53088
45.23	398.32	53089
45.33	397.59	53090
45.23	397.86	53091
45.28	398.75	53092
45.28	399.30	53093
45.23	398.95	53094
45.28	398.66	53095
45.23	399.07	53096
45.18	399.87	53097
45.28	400.86	53098
45.28	401.94	53099
45.28	403.00	53100
45.23	403.26	53101
45.23	402.34	53102
45.18	401.42	53103
45.33	401.22	53104
45.23	401.46	53105
45.28	401.31	53106
45.23	400.29	53107
45.39	399.38	53108
45.33	398.64	53109
45.23	397.46	53110
45.18	396.79	53111
45.33	397.10	53112
45.28	398.00	53113
45.07	398.61	53114
45.23	398.37	53115
45.28	398.19	53116
45.28	398.64	53117
45.23	399.44	53118
45.28	400.40	53119
45.28	401.39	53120
45.28	402.33	53121
45.23	402.57	53122
45.23	401.71	53123
45.28	400.84	53124
45.44	400.64	53125
45.39	400.86	53126
45.28	400.69	53127
45.34	399.64	53128
45.28	398.78	53129
45.23	398.14	53130
45.34	397.08	53131
45.23	396.45	53132
45.23	396.75	53133
45.34	397.61	53134
45.12	398.13	53135
45.34	397.79	53136
45.13	397.59	53137
45.28	397.50	53138
45.23	396.79	53139
45.23	396.32	53140
45.23	396.65	53141
45.28	397.51	53142
45.28	398.05	53143
45.18	397.72	53144
45.23	397.50	53145
45.44	397.95	53146
45.23	398.81	53147
45.28	399.82	53148
45.28	400.83	53149
45.28	401.79	53150
45.23	402.04	53151
45.34	401.17	53152
45.28	400.26	53153
45.39	400.05	53154
45.28	400.36	53155
45.07	400.31	53156
45.13	399.36	53157
45.39	398.55	53158
45.23	397.88	53159
45.29	396.74	53160
45.34	395.99	53161
45.18	396.17	53162
45.34	396.96	53163
45.23	397.40	53164
45.29	396.94	53165
45.34	396.58	53166
45.23	396.99	53167
45.34	397.83	53168
45.23	398.89	53169
45.23	400.02	53170
45.29	401.09	53171
45.34	401.40	53172
45.34	400.63	53173
45.29	399.86	53174
45.29	399.76	53175
45.34	400.05	53176
45.18	399.96	53177
45.29	399.04	53178
