voltage_output,sense,step#,r =5.1k
\xf910.66	7.84	53001
10.66	36.22	53002
10.77	84.25	53003
10.76	141.03	53004
10.66	198.36	53005
10.66	251.88	53006
10.82	299.09	53007
10.71	338.49	53008
10.66	369.23	53009
10.66	391.47	53010
10.71	406.91	53011
10.71	417.23	53012
10.61	423.43	53013
10.71	426.46	53014
10.77	427.21	53015
10.77	426.42	53016
10.66	424.28	53017
10.77	421.01	53018
10.82	417.75	53019
10.76	415.19	53020
10.82	413.28	53021
10.71	411.42	53022
10.77	409.30	53023
10.77	407.65	53024
10.76	406.44	53025
10.71	405.14	53026
10.66	404.34	53027
10.77	404.36	53028
10.66	404.89	53029
10.66	405.24	53030
10.71	405.02	53031
10.77	404.90	53032
10.76	405.27	53033
10.66	405.93	53034
10.71	406.70	53035
10.66	407.46	53036
10.71	408.15	53037
10.71	408.30	53038
10.61	407.63	53039
10.66	406.91	53040
10.87	406.67	53041
10.82	406.79	53042
10.66	406.66	53043
10.77	405.92	53044
10.66	405.31	53045
10.82	404.84	53046
10.71	404.02	53047
10.71	403.50	53048
10.71	403.62	53049
10.66	404.16	53050
10.61	404.49	53051
10.66	404.22	53052
10.66	404.05	53053
10.71	403.95	53054
10.77	403.46	53055
10.82	403.18	53056
10.66	403.49	53057
10.77	404.15	53058
10.76	404.55	53059
10.71	404.25	53060
10.87	403.96	53061
10.76	404.14	53062
10.71	404.63	53063
10.71	405.29	53064
10.82	406.01	53065
10.66	406.70	53066
10.82	406.82	53067
10.71	406.13	53068
10.82	405.45	53069
10.71	405.30	53070
10.71	405.49	53071
10.61	405.36	53072
10.71	404.61	53073
10.71	404.02	53074
10.76	403.56	53075
10.66	402.74	53076
10.82	402.19	53077
10.66	402.31	53078
10.76	402.86	53079
10.71	403.22	53080
10.77	402.96	53081
10.77	402.73	53082
10.61	403.03	53083
10.71	403.64	53084
10.66	404.40	53085
10.82	405.24	53086
10.71	406.04	53087
10.66	406.25	53088
10.82	405.62	53089
10.71	404.96	53090
10.82	404.79	53091
10.77	404.93	53092
10.77	404.81	53093
10.71	404.06	53094
10.61	403.44	53095
10.71	402.96	53096
10.77	402.18	53097
10.71	401.70	53098
10.77	401.90	53099
10.71	402.52	53100
10.82	402.92	53101
10.82	402.67	53102
10.66	402.44	53103
10.66	402.66	53104
10.66	403.17	53105
10.66	403.85	53106
10.82	404.57	53107
10.61	405.29	53108
10.82	405.51	53109
10.77	404.93	53110
10.66	404.32	53111
10.82	404.18	53112
10.77	404.36	53113
10.66	404.25	53114
10.71	403.49	53115
10.76	402.88	53116
10.82	402.45	53117
10.71	401.67	53118
10.82	401.17	53119
10.66	401.36	53120
10.82	401.98	53121
10.50	402.36	53122
10.66	402.07	53123
10.71	401.84	53124
10.82	402.14	53125
10.77	402.73	53126
10.71	403.41	53127
10.71	404.12	53128
10.77	404.82	53129
10.71	405.04	53130
10.77	404.48	53131
10.66	403.86	53132
10.92	403.65	53133
10.66	403.75	53134
10.71	403.63	53135
10.66	402.94	53136
10.77	402.42	53137
10.71	402.06	53138
10.71	401.31	53139
10.71	400.83	53140
10.77	401.02	53141
10.71	401.64	53142
10.61	402.05	53143
10.71	401.78	53144
10.77	401.53	53145
10.66	401.77	53146
10.77	402.32	53147
10.77	403.07	53148
10.66	403.87	53149
10.77	404.59	53150
10.76	404.77	53151
10.77	404.11	53152
10.71	403.40	53153
10.87	403.18	53154
10.77	403.32	53155
10.71	403.69	53156
10.82	404.13	53157
10.82	404.58	53158
10.66	404.61	53159
10.77	403.93	53160
10.66	403.28	53161
10.66	403.12	53162
10.61	403.31	53163
10.61	403.27	53164
10.77	402.62	53165
10.71	402.07	53166
10.76	401.61	53167
10.66	400.80	53168
10.77	400.32	53169
10.71	400.53	53170
10.66	401.11	53171
10.71	401.41	53172
10.71	401.10	53173
10.66	400.88	53174
10.82	401.15	53175
10.66	401.73	53176
10.77	402.51	53177
10.82	403.33	53178
10.77	404.03	53179
10.76	404.13	53180
10.77	403.45	53181
10.66	402.75	53182
10.71	402.52	53183
10.77	402.64	53184
10.71	402.54	53185
10.66	401.87	53186
10.71	401.31	53187
10.71	400.83	53188
10.66	399.99	53189
10.61	399.45	53190
10.71	399.59	53191
10.77	400.20	53192
10.71	400.67	53193
10.71	400.56	53194
10.77	400.46	53195
10.82	400.81	53196
10.66	401.38	53197
10.66	402.06	53198
10.71	402.80	53199
10.71	403.53	53200
10.82	403.73	53201
10.66	403.12	53202
10.71	402.47	53203
10.92	402.31	53204
10.77	402.49	53205
10.71	402.49	53206
10.66	401.93	53207
10.77	401.50	53208
10.71	401.16	53209
10.71	400.43	53210
10.82	399.92	53211
10.71	400.07	53212
10.71	400.64	53213
10.50	400.97	53214
10.66	400.65	53215
10.77	400.36	53216
10.66	400.22	53217
10.82	399.78	53218
10.61	399.58	53219
10.77	399.93	53220
10.66	400.62	53221
10.82	401.03	53222
10.66	400.75	53223
10.71	400.49	53224
10.82	400.73	53225
10.77	401.26	53226
10.71	401.95	53227
10.66	402.67	53228
10.66	403.36	53229
10.71	403.52	53230
10.71	402.85	53231
10.66	402.17	53232
10.66	402.01	53233
10.71	402.20	53234
10.61	402.19	53235
10.66	401.56	53236
10.66	400.99	53237
10.76	400.53	53238
10.66	399.75	53239
10.66	399.27	53240
10.66	399.48	53241
10.71	400.12	53242
10.76	400.50	53243
10.66	400.22	53244
10.71	399.99	53245
10.82	400.24	53246
10.82	400.78	53247
10.61	401.49	53248
10.66	402.25	53249
10.82	402.93	53250
10.66	403.10	53251
10.61	402.53	53252
10.77	402.01	53253
10.66	401.97	53254
10.66	402.23	53255
10.66	402.20	53256
10.82	401.50	53257
10.71	400.87	53258
10.71	400.37	53259
10.61	399.61	53260
10.71	399.16	53261
10.66	399.37	53262
10.77	399.96	53263
10.71	400.27	53264
10.77	399.95	53265
10.61	399.75	53266
10.66	400.10	53267
10.82	400.76	53268
10.66	401.59	53269
10.71	402.43	53270
10.77	403.18	53271
10.71	403.38	53272
10.66	402.78	53273
10.82	402.15	53274
10.76	402.01	53275
10.77	402.19	53276
10.61	402.06	53277
10.77	401.29	53278
10.61	400.64	53279
10.71	400.10	53280
10.71	399.23	53281
10.61	398.67	53282
10.71	398.80	53283
10.82	399.32	53284
10.55	399.61	53285
10.77	399.33	53286
10.77	399.14	53287
10.61	399.00	53288
10.66	398.50	53289
10.77	398.23	53290
10.82	398.59	53291
10.66	399.35	53292
10.76	399.87	53293
10.71	399.73	53294
10.61	399.63	53295
10.82	399.99	53296
10.71	400.63	53297
10.71	401.37	53298
10.61	402.09	53299
10.66	402.77	53300
10.60	402.94	53301
10.77	402.34	53302
10.82	401.72	53303
10.71	401.59	53304
10.77	401.77	53305
10.82	401.71	53306
10.77	401.05	53307
10.66	400.51	53308
10.71	400.05	53309
10.76	399.24	53310
10.66	398.71	53311
10.71	398.86	53312
10.71	399.39	53313
10.71	399.66	53314
10.66	399.32	53315
10.71	399.09	53316
10.61	399.40	53317
10.66	399.99	53318
10.66	400.71	53319
10.66	401.48	53320
10.71	402.21	53321
10.71	402.42	53322
10.82	401.84	53323
10.77	401.28	53324
10.71	401.28	53325
10.66	401.62	53326
10.71	401.63	53327
10.61	400.96	53328
10.71	400.39	53329
10.61	399.96	53330
10.66	399.18	53331
10.77	398.66	53332
10.61	398.82	53333
10.66	399.42	53334
10.61	399.81	53335
10.71	399.60	53336
10.77	399.43	53337
10.61	399.71	53338
10.66	400.24	53339
10.71	400.89	53340
10.77	401.65	53341
10.66	402.42	53342
10.71	402.66	53343
10.71	402.10	53344
10.71	401.51	53345
10.92	401.37	53346
10.66	401.53	53347
10.71	401.86	53348
10.82	402.26	53349
10.77	402.73	53350
10.71	402.80	53351
10.71	402.09	53352
10.82	401.33	53353
10.71	401.06	53354
10.77	401.18	53355
10.61	401.06	53356
10.77	400.32	53357
10.66	399.74	53358
10.76	399.32	53359
10.71	398.57	53360
10.77	398.10	53361
10.61	398.31	53362
10.66	398.93	53363
10.76	399.31	53364
10.66	399.11	53365
10.66	398.99	53366
10.92	399.31	53367
10.77	399.86	53368
10.77	400.52	53369
10.66	401.23	53370
10.66	401.90	53371
10.82	402.04	53372
10.77	401.36	53373
10.61	400.70	53374
10.77	400.56	53375
10.66	400.74	53376
10.55	400.68	53377
10.66	400.03	53378
10.77	399.50	53379
10.71	399.09	53380
10.66	398.29	53381
10.66	397.78	53382
10.71	397.97	53383
10.66	398.61	53384
10.71	399.04	53385
10.61	398.81	53386
10.77	398.61	53387
10.76	398.96	53388
10.66	399.67	53389
10.66	400.54	53390
10.66	401.37	53391
10.61	402.05	53392
10.61	402.13	53393
10.66	401.38	53394
10.71	400.65	53395
10.71	400.45	53396
10.82	400.63	53397
10.61	400.61	53398
10.66	400.01	53399
10.66	399.50	53400
10.66	399.09	53401
10.82	398.36	53402
10.61	397.97	53403
10.71	398.28	53404
10.66	399.00	53405
10.61	399.44	53406
10.61	399.20	53407
10.77	399.02	53408
10.76	399.36	53409
10.66	400.03	53410
10.66	400.84	53411
10.66	401.64	53412
10.71	402.34	53413
10.66	402.48	53414
10.77	401.80	53415
10.77	401.11	53416
10.82	400.91	53417
10.77	401.10	53418
10.61	401.53	53419
10.66	402.06	53420
10.66	402.56	53421
10.66	402.50	53422
10.61	401.65	53423
10.66	400.87	53424
10.71	400.65	53425
10.66	400.79	53426
10.50	400.74	53427
10.61	400.09	53428
10.61	399.50	53429
10.61	399.00	53430
10.71	398.18	53431
10.71	397.72	53432
10.77	398.03	53433
10.66	398.81	53434
10.66	399.32	53435
10.61	399.16	53436
10.66	399.05	53437
10.82	399.40	53438
10.82	400.01	53439
10.61	400.78	53440
10.66	401.62	53441
10.55	402.40	53442
10.61	402.62	53443
10.61	401.96	53444
10.61	401.22	53445
10.61	400.95	53446
10.66	401.02	53447
10.66	400.84	53448
10.71	400.06	53449
10.66	399.41	53450
10.76	398.92	53451
10.77	398.13	53452
10.61	397.65	53453
10.61	397.86	53454
10.66	398.48	53455
10.71	398.87	53456
10.71	398.60	53457
10.71	398.40	53458
10.87	398.70	53459
10.66	399.28	53460
10.77	400.03	53461
10.66	400.87	53462
10.66	401.66	53463
10.61	401.86	53464
10.71	401.21	53465
10.61	400.55	53466
10.61	400.41	53467
10.66	400.61	53468
10.61	400.55	53469
10.61	399.88	53470
10.77	399.36	53471
10.61	398.96	53472
10.66	398.18	53473
10.71	397.71	53474
10.71	397.95	53475
10.71	398.61	53476
10.55	399.01	53477
10.66	398.72	53478
10.77	398.46	53479
10.61	398.71	53480
10.71	399.30	53481
10.82	400.04	53482
10.82	400.79	53483
10.71	401.53	53484
10.76	401.80	53485
10.66	401.29	53486
10.71	400.73	53487
10.92	400.64	53488
10.71	400.85	53489
10.61	401.26	53490
10.66	401.78	53491
10.66	402.32	53492
10.61	402.33	53493
10.71	401.57	53494
10.77	400.86	53495
10.61	400.67	53496
10.61	400.84	53497
10.55	400.80	53498
10.66	400.15	53499
10.61	399.56	53500
10.66	399.05	53501
10.71	398.18	53502
10.66	397.59	53503
10.77	397.70	53504
10.55	398.28	53505
10.66	398.65	53506
10.77	398.40	53507
10.61	398.20	53508
10.76	398.50	53509
10.66	399.11	53510
10.71	399.88	53511
10.71	400.66	53512
10.66	401.41	53513
10.66	401.64	53514
10.71	401.05	53515
10.66	400.45	53516
10.66	400.35	53517
10.61	400.58	53518
10.66	400.56	53519
10.71	399.91	53520
10.66	399.35	53521
10.66	398.88	53522
10.71	398.08	53523
10.56	397.63	53524
10.66	397.87	53525
10.61	398.51	53526
10.76	398.93	53527
10.66	398.70	53528
10.66	398.47	53529
10.61	398.73	53530
10.71	399.34	53531
10.77	400.13	53532
10.82	400.96	53533
10.77	401.78	53534
10.66	402.07	53535
10.61	401.50	53536
10.66	400.83	53537
10.87	400.60	53538
10.71	400.66	53539
10.71	400.41	53540
10.66	399.53	53541
10.66	398.86	53542
10.76	398.45	53543
10.66	397.76	53544
10.61	397.36	53545
10.61	397.60	53546
10.66	398.25	53547
10.50	398.70	53548
10.71	398.55	53549
10.77	398.44	53550
10.76	398.37	53551
10.66	397.95	53552
10.77	397.79	53553
10.61	398.18	53554
10.61	398.86	53555
10.76	399.25	53556
10.71	399.00	53557
10.61	398.79	53558
10.87	399.10	53559
10.61	399.73	53560
10.61	400.48	53561
10.66	401.18	53562
10.61	401.80	53563
10.76	401.91	53564
10.71	401.27	53565
10.66	400.65	53566
10.66	400.56	53567
10.66	400.80	53568
10.71	400.75	53569
10.71	400.06	53570
10.66	399.47	53571
10.61	398.99	53572
10.66	398.16	53573
10.66	397.64	53574
10.66	397.81	53575
10.61	398.42	53576
10.66	398.80	53577
10.61	398.52	53578
10.66	398.27	53579
10.76	398.54	53580
10.66	399.10	53581
10.77	399.84	53582
10.61	400.65	53583
10.66	401.44	53584
10.61	401.69	53585
10.77	401.11	53586
10.66	400.51	53587
10.66	400.40	53588
10.77	400.62	53589
10.71	400.58	53590
10.71	399.88	53591
10.66	399.24	53592
10.71	398.71	53593
10.71	397.89	53594
10.61	397.39	53595
10.77	397.56	53596
10.71	398.15	53597
10.50	398.54	53598
10.71	398.36	53599
10.61	398.26	53600
