voltage_output,sense,step#, batt =7.76
\x9c\x89\xfe45.23	6.81	53001
45.24	34.84	53002
45.29	88.54	53003
45.23	154.40	53004
45.34	218.88	53005
45.29	280.83	53006
45.19	339.86	53007
45.29	392.26	53008
45.28	432.80	53009
45.39	457.90	53010
45.24	472.01	53011
45.76	480.08	53012
45.34	483.56	53013
45.18	483.74	53014
45.18	481.74	53015
45.29	478.53	53016
45.28	472.91	53017
45.18	464.25	53018
45.24	456.18	53019
45.13	451.01	53020
45.18	448.10	53021
44.81	444.95	53022
45.24	440.03	53023
45.18	436.30	53024
45.39	433.61	53025
45.29	429.80	53026
45.24	427.49	53027
45.13	428.29	53028
45.24	431.02	53029
45.34	432.82	53030
45.13	431.91	53031
45.13	431.34	53032
45.60	432.99	53033
45.13	436.01	53034
45.13	439.77	53035
45.13	443.76	53036
45.19	447.65	53037
45.28	449.03	53038
45.13	446.46	53039
45.24	443.72	53040
45.29	443.32	53041
45.19	444.48	53042
44.71	444.30	53043
45.29	440.97	53044
45.24	438.09	53045
45.23	437.84	53046
45.34	439.10	53047
45.29	441.11	53048
45.34	443.33	53049
45.24	445.44	53050
45.23	445.28	53051
45.08	441.66	53052
45.29	438.04	53053
45.66	436.68	53054
45.29	436.86	53055
45.13	436.06	53056
45.24	432.77	53057
45.29	430.01	53058
45.23	427.76	53059
45.19	424.13	53060
45.08	421.82	53061
45.29	422.37	53062
45.24	424.58	53063
45.34	425.79	53064
45.24	424.42	53065
45.24	423.34	53066
45.39	424.37	53067
45.34	426.65	53068
45.34	429.56	53069
45.13	432.66	53070
45.29	435.55	53071
45.23	436.22	53072
45.24	433.57	53073
45.19	430.83	53074
45.55	430.04	53075
45.29	430.58	53076
45.13	430.08	53077
45.29	427.09	53078
45.19	424.61	53079
45.18	422.67	53080
45.24	419.40	53081
45.29	417.33	53082
45.29	417.98	53083
45.34	420.36	53084
45.02	421.83	53085
45.08	420.78	53086
45.13	420.00	53087
45.28	421.27	53088
45.24	423.71	53089
45.40	426.65	53090
45.34	429.66	53091
45.19	432.51	53092
45.23	433.17	53093
45.19	430.50	53094
45.29	427.73	53095
45.29	426.95	53096
45.34	427.55	53097
45.13	427.12	53098
45.34	424.24	53099
45.13	421.86	53100
45.28	419.93	53101
45.29	416.60	53102
45.19	414.41	53103
45.24	414.96	53104
45.34	417.25	53105
45.34	418.66	53106
45.34	417.58	53107
45.08	416.78	53108
45.34	417.99	53109
45.34	420.40	53110
45.40	423.42	53111
45.40	426.59	53112
45.34	429.56	53113
45.23	430.35	53114
45.34	427.88	53115
45.08	425.30	53116
45.40	424.68	53117
45.34	425.38	53118
45.13	425.03	53119
45.29	422.21	53120
45.24	419.81	53121
45.29	417.84	53122
45.13	414.47	53123
45.45	412.28	53124
45.34	412.86	53125
45.13	415.21	53126
45.23	416.69	53127
45.34	415.64	53128
45.29	414.85	53129
45.34	416.01	53130
45.34	418.35	53131
45.29	421.29	53132
45.40	424.39	53133
45.29	427.34	53134
45.39	428.14	53135
45.29	425.70	53136
45.24	423.16	53137
45.03	422.52	53138
45.29	423.14	53139
