voltage_output,sense,step#,vbatt = 7.64
45.45	7.84	53001
45.45	35.79	53002
45.45	82.32	53003
45.50	137.02	53004
45.56	192.53	53005
45.45	244.11	53006
45.45	289.04	53007
45.40	326.10	53008
45.50	355.08	53009
45.40	376.56	53010
45.40	391.58	53011
45.40	401.27	53012
45.50	406.72	53013
45.45	408.97	53014
45.40	408.97	53015
45.56	407.54	53016
45.56	405.32	53017
45.40	402.72	53018
45.35	400.09	53019
45.40	397.69	53020
45.40	395.66	53021
45.45	393.96	53022
45.40	392.57	53023
45.50	391.55	53024
45.50	390.84	53025
45.40	390.31	53026
45.40	390.01	53027
45.50	389.95	53028
45.40	390.06	53029
45.56	390.19	53030
45.45	390.25	53031
45.61	390.34	53032
45.40	390.48	53033
45.40	390.64	53034
45.40	390.77	53035
45.50	390.89	53036
45.50	391.02	53037
45.29	391.06	53038
45.35	390.96	53039
45.40	390.86	53040
45.50	390.84	53041
45.45	390.87	53042
45.56	390.85	53043
45.40	390.80	53044
45.45	390.80	53045
45.50	390.87	53046
45.45	390.95	53047
45.50	391.01	53048
45.56	391.06	53049
45.40	391.15	53050
45.50	391.22	53051
45.45	391.20	53052
45.40	391.18	53053
45.45	391.19	53054
45.50	391.22	53055
45.40	391.20	53056
45.40	391.11	53057
45.61	391.07	53058
45.45	391.03	53059
45.45	390.91	53060
45.50	390.79	53061
45.45	390.78	53062
45.56	390.81	53063
45.40	390.80	53064
45.66	390.75	53065
45.45	390.76	53066
45.56	390.87	53067
45.40	391.00	53068
45.40	391.11	53069
45.50	391.19	53070
45.50	391.27	53071
45.56	391.28	53072
45.45	391.20	53073
45.45	391.15	53074
45.50	391.17	53075
45.40	391.21	53076
45.45	391.22	53077
45.40	391.16	53078
45.35	391.14	53079
45.50	391.11	53080
45.45	390.98	53081
45.45	390.84	53082
45.45	390.78	53083
45.45	390.80	53084
45.50	390.81	53085
45.45	390.75	53086
45.35	390.70	53087
45.29	390.62	53088
45.45	390.50	53089
45.50	390.45	53090
45.45	390.48	53091
45.45	390.52	53092
45.50	390.52	53093
45.35	390.52	53094
45.35	390.58	53095
45.50	390.69	53096
45.45	390.83	53097
45.50	390.95	53098
45.45	391.05	53099
45.50	391.17	53100
45.40	391.26	53101
45.50	391.25	53102
45.40	391.25	53103
45.40	391.30	53104
45.45	391.40	53105
45.40	391.42	53106
45.50	391.31	53107
45.35	391.15	53108
45.45	391.03	53109
45.40	390.96	53110
45.45	390.93	53111
45.40	390.98	53112
45.40	391.08	53113
45.56	391.09	53114
45.30	390.99	53115
45.45	390.91	53116
45.45	390.90	53117
45.45	390.95	53118
45.50	390.94	53119
45.50	390.82	53120
45.40	390.68	53121
45.50	390.53	53122
45.35	390.39	53123
45.45	390.35	53124
45.45	390.38	53125
45.56	390.41	53126
45.29	390.39	53127
45.45	390.31	53128
45.50	390.23	53129
45.50	390.17	53130
45.45	390.11	53131
45.45	390.12	53132
45.45	390.18	53133
45.40	390.25	53134
45.56	390.27	53135
45.35	390.26	53136
45.45	390.29	53137
45.45	390.37	53138
45.45	390.49	53139
45.45	390.63	53140
45.50	390.75	53141
45.50	390.85	53142
45.35	390.88	53143
45.40	390.83	53144
45.45	390.77	53145
45.50	390.75	53146
45.40	390.74	53147
45.45	390.65	53148
45.40	390.48	53149
45.50	390.38	53150
45.50	390.34	53151
45.40	390.27	53152
45.45	390.20	53153
45.45	390.16	53154
45.35	390.14	53155
45.29	390.12	53156
45.40	390.05	53157
45.50	390.03	53158
45.50	390.07	53159
