voltage_output,sense,step#,r = 47k
50.74	7.32	53001
50.68	33.45	53002
50.95	77.03	53003
50.79	128.28	53004
50.79	180.20	53005
50.89	228.46	53006
50.74	270.59	53007
50.79	305.41	53008
50.84	332.65	53009
50.74	352.77	53010
50.74	366.77	53011
50.74	375.81	53012
50.74	380.94	53013
50.79	383.13	53014
50.74	383.26	53015
50.74	382.10	53016
50.84	380.12	53017
50.74	377.67	53018
50.79	375.20	53019
50.84	372.98	53020
50.79	371.08	53021
50.89	369.44	53022
50.68	368.06	53023
50.79	367.05	53024
50.79	366.36	53025
50.73	365.84	53026
50.74	365.55	53027
50.73	365.47	53028
50.79	365.55	53029
50.74	365.63	53030
50.74	365.66	53031
50.79	365.76	53032
50.79	365.91	53033
50.74	365.97	53034
50.68	366.07	53035
50.74	366.27	53036
50.95	366.48	53037
50.74	366.57	53038
50.79	366.53	53039
50.74	366.51	53040
50.84	366.61	53041
50.89	366.72	53042
50.79	366.81	53043
50.79	366.89	53044
50.73	366.96	53045
50.79	366.98	53046
50.79	366.87	53047
50.84	366.75	53048
50.84	366.67	53049
50.84	366.63	53050
50.84	366.53	53051
50.74	366.28	53052
50.74	366.04	53053
50.73	365.84	53054
50.84	365.61	53055
50.95	365.47	53056
50.79	365.50	53057
50.84	365.64	53058
50.84	365.76	53059
50.74	365.76	53060
50.84	365.74	53061
50.84	365.80	53062
50.79	365.94	53063
50.79	366.14	53064
50.74	366.37	53065
50.79	366.61	53066
50.84	366.74	53067
50.84	366.66	53068
50.68	366.51	53069
50.79	366.40	53070
50.79	366.32	53071
50.74	366.28	53072
50.74	366.27	53073
50.79	366.28	53074
50.79	366.23	53075
50.79	366.05	53076
50.68	365.90	53077
50.84	365.85	53078
50.79	365.85	53079
50.73	365.80	53080
50.84	365.68	53081
50.68	365.63	53082
50.79	365.61	53083
50.73	365.53	53084
50.74	365.53	53085
50.68	365.67	53086
50.79	365.87	53087
50.84	366.01	53088
50.74	365.99	53089
50.79	365.95	53090
50.84	365.96	53091
50.79	365.99	53092
50.73	366.05	53093
