44.48,373.49,6.19
44.17,375.04,6.24
44.53,375.40,5.80
44.48,373.98,5.75
44.53,372.18,5.80
44.22,370.49,6.02
44.90,368.40,5.75
44.27,366.95,6.13
44.59,366.95,6.35
44.43,368.10,6.08
43.91,369.87,7.12
43.58,371.74,6.08
44.64,373.30,5.97
43.48,373.56,6.46
43.75,372.05,6.73
44.38,370.39,6.57
43.90,368.88,6.08
44.22,366.89,6.57
43.75,365.64,7.01
44.01,365.74,6.40
44.32,366.70,5.97
44.48,368.17,6.08
43.58,369.56,6.08
44.48,370.51,6.08
43.59,370.63,6.79
44.48,369.88,6.08
44.74,369.30,5.53
43.96,368.73,6.35
43.33,367.54,7.17
44.33,366.87,6.29
44.64,367.32,6.02
44.53,368.36,5.86
44.33,369.67,6.24
43.95,370.93,6.08
44.63,371.77,5.20
44.16,371.40,6.13
44.48,369.54,5.53
44.43,367.53,5.97
44.06,365.75,6.24
43.80,363.74,6.68
43.54,362.54,7.23
44.11,362.79,5.91
44.48,363.97,6.08
44.21,365.51,5.86
44.05,366.96,5.69
44.43,368.32,5.97
44.42,368.88,5.58
44.54,368.05,6.13
43.27,367.07,6.73
43.54,366.01,6.95
44.64,364.47,6.24
44.05,363.66,5.80
44.43,363.97,5.91
44.27,364.88,6.29
43.53,365.89,6.46
44.38,366.77,6.19
44.32,367.60,6.08
43.59,368.34,6.90
44.27,369.07,6.29
44.27,369.95,6.24
44.38,370.26,6.19
44.00,369.28,6.02
44.48,368.08,6.19
44.53,367.04,5.69
44.43,365.69,6.13
44.59,365.09,6.24
44.48,365.88,6.19
44.59,367.59,5.97
44.48,369.62,6.29
44.69,371.47,5.97
43.32,372.87,6.62
44.22,372.99,6.02
44.54,371.64,6.13
43.85,370.32,6.40
44.22,369.19,6.13
44.59,367.50,6.02
44.27,366.26,6.02
44.33,366.20,6.29
44.38,367.08,6.19
44.26,368.17,5.31
44.33,368.86,6.24
44.59,369.48,6.08
44.06,369.59,6.24
43.64,368.57,6.84
44.54,367.65,6.13
44.48,367.07,5.75
43.38,365.95,7.12
43.22,365.17,7.01
44.27,365.40,5.75
43.17,366.06,7.06
44.59,366.96,6.19
43.54,368.16,6.73
44.06,369.55,6.29
43.32,370.11,6.40
44.27,369.21,6.13
44.43,368.16,6.13
44.64,367.13,5.69
44.01,365.57,6.13
43.27,364.51,6.68
43.17,364.41,6.84
43.96,364.98,6.35
43.54,366.10,7.23
43.70,367.58,7.06
43.75,369.19,6.57
44.27,369.98,6.08
44.32,369.39,6.02
44.69,368.71,6.08
44.32,367.86,5.53
44.32,366.08,6.08
44.33,364.91,6.24
43.43,365.11,7.06
44.43,366.12,5.91
43.96,367.64,6.35
44.64,369.26,5.86
44.17,370.71,6.46
44.01,372.00,6.29
44.64,373.09,5.97
44.16,373.72,5.91
44.00,373.08,5.64
44.12,371.14,6.40
44.16,369.48,6.08
43.85,368.18,6.24
44.64,366.44,6.13
44.21,365.03,5.53
44.11,364.35,6.13
44.17,364.28,6.46
44.32,365.00,6.19
43.64,366.20,6.46
43.69,367.24,6.29
44.22,367.27,6.13
44.48,366.21,6.19
44.06,365.40,6.57
43.54,364.79,6.95
43.80,363.73,6.46
44.06,363.23,6.46
44.48,363.72,6.13
43.69,364.68,6.29
44.69,365.82,5.86
44.22,367.05,6.08
44.11,368.34,6.19
44.11,368.79,6.02
44.53,367.92,5.86
44.01,367.06,6.40
44.10,366.12,5.42
44.59,364.31,6.08
44.01,363.04,6.13
44.53,363.08,6.02
43.49,364.01,7.01
44.11,365.37,5.91
43.54,366.75,7.01
43.53,368.14,6.46
43.06,368.46,6.68
44.06,367.16,6.35
44.26,365.91,5.53
44.38,364.88,6.13
43.54,363.54,6.95
44.01,363.04,6.29
43.58,363.50,6.35
43.48,364.16,6.19
44.48,365.01,6.08
44.69,366.20,5.91
44.54,367.55,6.13
43.65,368.19,7.12
44.27,367.66,5.80
44.06,367.09,6.35
44.58,366.55,5.75
44.17,365.46,6.40
44.32,364.82,6.02
44.27,365.27,5.97
43.70,366.40,6.79
44.01,367.78,6.51
44.06,369.16,6.46
43.48,370.34,6.51
43.54,370.40,6.95
43.33,369.27,7.44
