voltage_output,sense,step#,r = 33k
\x93\x13\xf350.57	7.50	53001
50.57	34.30	53002
50.52	79.00	53003
50.57	131.57	53004
50.42	184.88	53005
50.47	234.48	53006
50.42	277.77	53007
50.42	313.50	53008
50.42	341.40	53009
50.52	361.95	53010
50.47	376.21	53011
50.57	385.35	53012
50.42	390.53	53013
50.52	392.74	53014
50.57	392.85	53015
50.42	391.63	53016
50.42	389.63	53017
50.47	387.25	53018
50.42	384.84	53019
50.52	382.62	53020
50.42	380.73	53021
50.52	379.15	53022
50.47	377.83	53023
50.47	376.81	53024
50.52	376.10	53025
50.42	375.59	53026
50.47	375.30	53027
50.42	375.18	53028
50.42	375.20	53029
50.57	375.27	53030
50.42	375.32	53031
50.42	375.38	53032
50.47	375.45	53033
50.52	375.44	53034
50.42	375.42	53035
50.47	375.47	53036
50.47	375.61	53037
50.47	375.73	53038
50.68	375.72	53039
50.47	375.68	53040
50.42	375.70	53041
50.42	375.78	53042
50.52	375.87	53043
50.47	375.93	53044
50.42	375.98	53045
50.26	375.97	53046
50.57	375.91	53047
50.42	375.90	53048
50.47	375.96	53049
50.52	376.02	53050
50.47	376.00	53051
50.57	375.86	53052
50.47	375.73	53053
50.57	375.62	53054
50.47	375.50	53055
50.42	375.45	53056
50.52	375.54	53057
50.52	375.73	53058
50.57	375.86	53059
50.42	375.85	53060
50.52	375.86	53061
50.57	375.93	53062
50.68	376.03	53063
50.47	376.15	53064
50.52	376.27	53065
50.47	376.33	53066
50.42	376.24	53067
50.47	376.02	53068
50.47	375.82	53069
50.52	375.73	53070
50.47	375.71	53071
50.57	375.70	53072
50.63	375.72	53073
50.57	375.81	53074
50.57	375.89	53075
50.47	375.85	53076
50.52	375.77	53077
50.42	375.74	53078
50.47	375.74	53079
50.42	375.70	53080
50.37	375.58	53081
50.57	375.48	53082
50.52	375.39	53083
50.42	375.27	53084
50.52	375.18	53085
50.47	375.18	53086
50.57	375.20	53087
50.42	375.20	53088
50.57	375.14	53089
50.42	375.13	53090
50.57	375.24	53091
50.52	375.38	53092
50.68	375.55	53093
50.52	375.73	53094
50.42	375.87	53095
50.47	375.87	53096
50.47	375.72	53097
50.42	375.54	53098
50.57	375.45	53099
50.36	375.41	53100
50.26	375.41	53101
50.42	375.46	53102
50.52	375.52	53103
50.42	375.51	53104
50.57	375.45	53105
50.57	375.43	53106
50.47	375.48	53107
50.52	375.58	53108
50.57	375.66	53109
50.42	375.63	53110
50.42	375.59	53111
50.52	375.53	53112
50.52	375.41	53113
50.42	375.32	53114
50.47	375.32	53115
50.52	375.35	53116
50.47	375.34	53117
50.47	375.29	53118
50.47	375.26	53119
50.57	375.25	53120
50.47	375.27	53121
50.47	375.30	53122
50.52	375.35	53123
50.52	375.44	53124
50.52	375.48	53125
50.52	375.45	53126
50.68	375.45	53127
50.42	375.52	53128
50.52	375.60	53129
50.52	375.66	53130
50.42	375.69	53131
50.47	375.73	53132
50.52	375.76	53133
50.52	375.68	53134
50.47	375.55	53135
50.36	375.47	53136
50.52	375.41	53137
50.57	375.35	53138
50.57	375.24	53139
50.47	375.17	53140
50.47	375.13	53141
50.47	375.03	53142
50.52	374.95	53143
50.42	374.94	53144
50.47	374.96	53145
50.47	374.95	53146
50.42	374.93	53147
50.68	374.97	53148
50.42	375.07	53149
50.47	375.21	53150
50.47	375.35	53151
50.42	375.45	53152
50.52	375.53	53153
50.57	375.57	53154
50.47	375.50	53155
50.52	375.46	53156
50.57	375.52	53157
50.52	375.59	53158
50.47	375.61	53159
50.68	375.60	53160
50.42	375.60	53161
50.47	375.55	53162
50.47	375.40	53163
50.68	375.27	53164
50.52	375.24	53165
50.42	375.29	53166
50.47	375.33	53167
50.52	375.33	53168
50.52	375.33	53169
50.47	375.28	53170
50.57	375.17	53171
50.42	375.08	53172
50.52	375.06	53173
50.57	375.10	53174
50.47	375.14	53175
50.47	375.11	53176
50.47	375.09	53177
50.42	375.08	53178
50.52	375.09	53179
50.52	375.13	53180
50.47	375.17	53181
50.57	375.20	53182
50.31	375.18	53183
50.68	375.07	53184
50.47	375.00	53185
50.52	375.01	53186
50.47	375.04	53187
50.57	374.99	53188
50.52	374.84	53189
50.52	374.70	53190
50.57	374.57	53191
50.47	374.40	53192
50.47	374.30	53193
50.68	374.34	53194
50.57	374.45	53195
50.47	374.57	53196
50.52	374.64	53197
50.42	374.73	53198
50.47	374.83	53199
50.42	374.85	53200
50.57	374.86	53201
50.47	374.91	53202
50.42	374.99	53203
50.52	375.05	53204
50.42	375.04	53205
50.52	375.03	53206
50.52	375.04	53207
50.47	375.04	53208
50.47	375.04	53209
50.52	375.04	53210
50.42	375.03	53211
50.52	374.99	53212
50.47	374.90	53213
50.57	374.87	53214
50.47	374.94	53215
50.47	375.05	53216
50.47	375.08	53217
50.42	374.99	53218
50.47	374.93	53219
50.57	374.90	53220
50.47	374.79	53221
50.42	374.67	53222
50.42	374.63	53223
50.47	374.65	53224
50.57	374.65	53225
50.63	374.55	53226
50.47	374.47	53227
50.47	374.44	53228
50.47	374.47	53229
50.26	374.54	53230
50.47	374.59	53231
50.68	374.61	53232
50.42	374.60	53233
50.47	374.50	53234
50.42	374.44	53235
50.47	374.44	53236
50.47	374.45	53237
50.57	374.46	53238
50.52	374.45	53239
50.47	374.41	53240
50.57	374.31	53241
50.47	374.16	53242
50.47	374.07	53243
50.42	374.09	53244
50.57	374.15	53245
50.57	374.16	53246
50.42	374.07	53247
50.57	373.99	53248
50.52	373.92	53249
50.57	373.80	53250
50.57	373.72	53251
50.63	373.75	53252
50.42	373.87	53253
50.47	373.94	53254
50.68	373.87	53255
50.47	373.77	53256
50.57	373.75	53257
50.57	373.79	53258
50.57	373.86	53259
50.52	373.95	53260
50.42	374.10	53261
50.57	374.16	53262
50.42	374.07	53263
50.63	373.97	53264
50.57	373.96	53265
50.47	374.04	53266
50.57	374.13	53267
50.42	374.18	53268
50.42	374.25	53269
50.47	374.36	53270
50.42	374.42	53271
50.42	374.45	53272
50.42	374.47	53273
50.57	374.52	53274
50.42	374.56	53275
50.47	374.45	53276
50.42	374.29	53277
50.52	374.10	53278
50.47	373.87	53279
50.57	373.74	53280
50.36	373.73	53281
50.52	373.77	53282
50.47	373.75	53283
50.42	373.64	53284
50.42	373.56	53285
50.47	373.58	53286
50.42	373.65	53287
50.57	373.72	53288
50.47	373.79	53289
50.52	373.85	53290
50.31	373.84	53291
50.63	373.75	53292
50.47	373.69	53293
50.52	373.69	53294
50.52	373.70	53295
50.47	373.69	53296
50.47	373.71	53297
50.52	373.81	53298
50.52	373.88	53299
50.52	373.86	53300
50.21	373.86	53301
50.52	373.93	53302
50.47	374.00	53303
50.47	374.00	53304
50.52	373.95	53305
50.57	373.93	53306
50.52	373.93	53307
50.47	373.86	53308
50.42	373.80	53309
50.47	373.80	53310
50.42	373.83	53311
50.57	373.87	53312
50.42	373.84	53313
50.47	373.80	53314
50.52	373.81	53315
50.42	373.87	53316
50.57	373.96	53317
50.42	374.06	53318
50.42	374.12	53319
50.47	374.05	53320
50.52	373.86	53321
50.42	373.67	53322
50.57	373.53	53323
50.57	373.46	53324
50.57	373.40	53325
50.57	373.29	53326
50.42	373.23	53327
50.52	373.24	53328
50.57	373.20	53329
50.57	373.19	53330
50.47	373.24	53331
50.47	373.35	53332
50.52	373.48	53333
50.42	373.52	53334
50.57	373.51	53335
50.57	373.48	53336
50.31	373.40	53337
50.57	373.32	53338
50.42	373.28	53339
50.52	373.25	53340
50.47	373.18	53341
50.57	373.05	53342
50.47	372.97	53343
50.52	372.94	53344
50.47	372.94	53345
50.57	372.99	53346
50.57	373.06	53347
50.42	373.18	53348
50.47	373.29	53349
50.57	373.27	53350
50.57	373.26	53351
50.52	373.35	53352
50.57	373.48	53353
50.52	373.61	53354
50.57	373.70	53355
50.42	373.76	53356
50.52	373.80	53357
50.52	373.80	53358
50.42	373.82	53359
50.42	373.86	53360
50.57	373.92	53361
50.52	373.95	53362
50.57	373.87	53363
50.57	373.75	53364
50.52	373.61	53365
50.47	373.45	53366
50.36	373.35	53367
50.57	373.34	53368
50.47	373.37	53369
50.47	373.34	53370
50.52	373.21	53371
50.52	373.09	53372
50.57	373.05	53373
50.52	373.05	53374
50.52	373.12	53375
50.52	373.25	53376
50.47	373.41	53377
50.57	373.46	53378
50.42	373.38	53379
50.42	373.32	53380
50.47	373.29	53381
50.47	373.25	53382
50.52	373.22	53383
50.47	373.23	53384
50.52	373.25	53385
50.52	373.25	53386
50.47	373.17	53387
50.52	373.08	53388
50.42	373.08	53389
50.36	373.15	53390
50.52	373.21	53391
50.47	373.20	53392
50.57	373.25	53393
50.47	373.30	53394
50.52	373.26	53395
50.47	373.24	53396
50.47	373.29	53397
50.52	373.37	53398
50.52	373.42	53399
50.47	373.38	53400
50.52	373.32	53401
50.52	373.29	53402
50.68	373.32	53403
50.47	373.38	53404
50.52	373.48	53405
50.42	373.58	53406
50.47	373.62	53407
50.52	373.55	53408
50.47	373.49	53409
50.52	373.47	53410
50.47	373.46	53411
50.57	373.47	53412
50.47	373.51	53413
50.42	373.51	53414
50.47	373.43	53415
50.68	373.28	53416
50.52	373.18	53417
50.47	373.19	53418
50.47	373.26	53419
50.57	373.30	53420
50.57	373.24	53421
50.47	373.17	53422
50.47	373.10	53423
50.52	373.00	53424
50.47	372.89	53425
50.36	372.83	53426
50.47	372.80	53427
50.47	372.76	53428
50.57	372.69	53429
50.52	372.67	53430
50.52	372.71	53431
50.57	372.80	53432
50.47	372.95	53433
50.42	373.09	53434
50.52	373.17	53435
50.57	373.17	53436
50.42	373.08	53437
50.52	373.01	53438
50.57	373.07	53439
50.52	373.18	53440
50.52	373.22	53441
50.57	373.14	53442
50.52	373.04	53443
50.52	372.92	53444
50.36	372.72	53445
50.57	372.58	53446
50.57	372.58	53447
50.57	372.70	53448
50.57	372.81	53449
50.52	372.85	53450
50.52	372.86	53451
50.57	372.86	53452
50.57	372.79	53453
50.52	372.76	53454
50.47	372.82	53455
50.57	372.92	53456
50.47	372.98	53457
50.47	372.97	53458
50.57	372.92	53459
50.52	372.90	53460
50.47	372.89	53461
50.57	372.89	53462
50.52	372.90	53463
50.47	372.94	53464
50.47	372.95	53465
50.57	372.88	53466
50.52	372.82	53467
50.47	372.84	53468
50.57	372.90	53469
50.42	372.97	53470
50.47	373.02	53471
50.42	373.05	53472
50.36	373.02	53473
50.52	372.92	53474
50.57	372.85	53475
50.68	372.87	53476
50.47	372.98	53477
50.57	373.07	53478
50.52	373.06	53479
50.52	373.03	53480
50.47	373.01	53481
50.52	372.93	53482
50.52	372.87	53483
50.47	372.90	53484
50.52	373.01	53485
50.42	373.10	53486
50.52	373.09	53487
50.47	373.03	53488
50.57	372.99	53489
50.42	372.99	53490
50.52	373.05	53491
50.57	373.14	53492
50.57	373.21	53493
50.52	373.20	53494
50.47	373.09	53495
50.47	373.00	53496
50.57	373.00	53497
50.52	373.08	53498
50.42	373.14	53499
50.52	373.13	53500
50.47	373.12	53501
50.52	373.06	53502
50.52	372.89	53503
50.52	372.76	53504
50.47	372.75	53505
50.57	372.84	53506
50.36	372.94	53507
50.47	372.94	53508
50.68	372.93	53509
50.42	372.99	53510
50.42	373.09	53511
50.47	373.18	53512
50.47	373.27	53513
50.42	373.35	53514
50.52	373.37	53515
50.47	373.29	53516
50.52	373.20	53517
50.52	373.18	53518
50.42	373.24	53519
50.57	373.33	53520
50.52	373.45	53521
50.42	373.57	53522
50.52	373.62	53523
50.47	373.56	53524
50.68	373.50	53525
50.47	373.48	53526
50.47	373.45	53527
50.57	373.35	53528
50.47	373.18	53529
50.57	373.02	53530
50.52	372.87	53531
50.57	372.73	53532
50.57	372.68	53533
50.47	372.73	53534
50.47	372.81	53535
50.42	372.81	53536
50.36	372.71	53537
50.57	372.61	53538
50.47	372.57	53539
50.42	372.58	53540
50.47	372.65	53541
50.47	372.75	53542
50.52	372.86	53543
50.57	372.90	53544
50.52	372.86	53545
50.57	372.82	53546
50.52	372.85	53547
50.47	372.90	53548
50.52	372.94	53549
50.47	372.97	53550
50.57	373.01	53551
50.47	373.02	53552
50.57	372.94	53553
50.57	372.90	53554
50.47	372.94	53555
50.47	373.01	53556
50.42	373.03	53557
50.57	372.96	53558
50.52	372.92	53559
50.57	372.92	53560
50.42	372.87	53561
50.52	372.81	53562
50.52	372.80	53563
50.52	372.85	53564
50.47	372.86	53565
50.68	372.77	53566
50.47	372.72	53567
50.47	372.72	53568
50.42	372.75	53569
50.47	372.81	53570
50.52	372.92	53571
50.57	373.08	53572
50.47	373.19	53573
50.52	373.21	53574
50.52	373.23	53575
50.52	373.28	53576
50.52	373.31	53577
50.47	373.30	53578
50.52	373.28	53579
50.57	373.26	53580
50.52	373.20	53581
50.57	373.07	53582
50.68	372.98	53583
50.47	372.99	53584
50.57	373.03	53585
50.52	373.04	53586
50.52	372.94	53587
50.47	372.82	53588
50.47	372.67	53589
50.57	372.45	53590
50.47	372.27	53591
50.42	372.21	53592
50.52	372.24	53593
50.57	372.28	53594
50.52	372.28	53595
50.52	372.30	53596
50.47	372.37	53597
50.52	372.48	53598
50.57	372.64	53599
50.52	372.81	53600
50.57	372.97	53601
50.47	373.06	53602
50.47	373.03	53603
50.47	372.97	53604
50.42	372.95	53605
50.47	373.01	53606
50.52	373.12	53607
50.47	373.24	53608
50.42	373.34	53609
50.47	373.36	53610
50.57	373.22	53611
50.47	373.01	53612
50.47	372.86	53613
50.42	372.79	53614
50.47	372.75	53615
50.63	372.66	53616
50.52	372.63	53617
50.47	372.66	53618
50.42	372.66	53619
50.57	372.70	53620
50.57	372.78	53621
50.47	372.89	53622
50.47	372.93	53623
50.57	372.86	53624
50.42	372.83	53625
50.52	372.84	53626
50.57	372.82	53627
50.52	372.82	53628
50.57	372.88	53629
50.42	372.97	53630
50.57	372.96	53631
50.47	372.80	53632
50.47	372.64	53633
50.52	372.56	53634
50.42	372.54	53635
50.47	372.57	53636
50.57	372.62	53637
50.47	372.69	53638
50.57	372.71	53639
50.36	372.69	53640
50.42	372.70	53641
50.52	372.76	53642
50.42	372.81	53643
50.42	372.80	53644
50.42	372.69	53645
50.42	372.58	53646
50.52	372.48	53647
50.63	372.34	53648
50.52	372.23	53649
50.57	372.19	53650
50.47	372.28	53651
50.47	372.39	53652
50.57	372.39	53653
50.57	372.36	53654
50.47	372.35	53655
50.47	372.30	53656
50.57	372.28	53657
50.52	372.38	53658
50.42	372.56	53659
50.52	372.69	53660
50.52	372.72	53661
50.57	372.74	53662
50.52	372.83	53663
50.42	372.97	53664
50.57	373.06	53665
50.42	373.07	53666
50.42	373.05	53667
50.57	372.99	53668
50.47	372.90	53669
50.47	372.85	53670
50.57	372.86	53671
50.47	372.95	53672
50.57	372.98	53673
50.47	372.85	53674
50.47	372.65	53675
50.42	372.48	53676
50.68	372.28	53677
50.52	372.18	53678
50.47	372.22	53679
50.42	372.30	53680
50.52	372.29	53681
50.47	372.17	53682
50.47	372.05	53683
50.57	372.01	53684
50.57	372.04	53685
50.47	372.14	53686
50.47	372.28	53687
50.57	372.42	53688
50.47	372.52	53689
50.42	372.56	53690
50.47	372.62	53691
50.52	372.71	53692
50.57	372.79	53693
50.57	372.88	53694
50.57	372.99	53695
50.57	373.10	53696
50.57	373.16	53697
50.47	373.15	53698
50.52	373.13	53699
50.52	373.12	53700
50.36	373.11	53701
50.47	373.04	53702
50.52	372.88	53703
50.42	372.79	53704
50.31	372.75	53705
50.42	372.65	53706
50.52	372.55	53707
50.42	372.52	53708
50.47	372.54	53709
50.47	372.53	53710
50.57	372.42	53711
50.42	372.28	53712
50.47	372.16	53713
50.42	372.12	53714
50.47	372.18	53715
50.52	372.30	53716
50.42	372.46	53717
50.57	372.60	53718
50.47	372.67	53719
